,text,sentence,word,wordFreq,zipfFreq,surpGPT,word_length,wordId
4471,text_12_L1,5,es,0.00871,6.94,2.286437749862671,2,98
4472,text_12_L1,5,nicht,0.0102,7.01,3.1834840774536133,5,99
4473,text_12_L1,5,das,0.0145,7.16,3.6173653602600098,3,100
4474,text_12_L1,5,"Ziel,",0.000151,5.18,2.3628454208374023,5,101
4475,text_12_L1,5,die,0.0302,7.48,0.39828965067863464,3,102
4476,text_12_L1,5,Öffentlichkeit,4.9e-05,4.69,1.9645557403564453,14,103
4477,text_12_L1,5,für,0.00759,6.88,1.4554308652877808,3,104
4478,text_12_L1,5,den,0.01,7.0,4.076940059661865,3,105
4479,text_12_L1,5,Naturschutz,8.32e-06,3.92,2.2885284423828125,11,106
4480,text_12_L1,5,zu,0.0102,7.01,2.1397783756256104,2,107
4481,text_12_L1,5,mobilisieren.,2.95e-06,3.47,2.9349656105041504,13,108
4482,text_12_L1,6,Stattdessen,3.98e-05,4.6,12.296600341796875,11,109
4483,text_12_L1,6,versucht,0.000126,5.1,2.205972671508789,8,110
4484,text_12_L1,6,die,0.0302,7.48,6.247759819030762,3,111
4485,text_12_L1,6,"Organisation,",6.03e-05,4.78,7.0510101318359375,13,112
4486,text_12_L1,6,das,0.0145,7.16,5.941953659057617,3,113
4487,text_12_L1,6,Verhalten,7.94e-05,4.9,1.1090562343597412,9,114
4488,text_12_L1,6,von,0.00977,6.99,3.1384549140930176,3,115
4489,text_12_L1,6,"Regierungen,",1.38e-05,4.14,8.374509811401367,12,116
4490,text_12_L1,6,Unternehmen,0.00024,5.38,2.0057740211486816,11,117
4491,text_12_L1,6,und,0.0263,7.42,6.43314266204834,3,118
4492,text_12_L1,6,anderen,0.000692,5.84,1.9413666725158691,7,119
4493,text_12_L1,6,Interessengruppen,1.15e-06,3.06,3.5579071044921875,17,120
4494,text_12_L1,6,zu,0.0102,7.01,0.34199920296669006,2,121
4495,text_12_L1,6,"beeinflussen,",1.78e-05,4.25,1.974489688873291,13,122
4496,text_12_L1,6,indem,9.33e-05,4.97,3.279118061065674,5,123
4497,text_12_L1,6,sie,0.00661,6.82,0.2787889838218689,3,124
4498,text_12_L1,6,Informationen,0.000102,5.01,0.7515210509300232,13,125
4499,text_12_L1,6,und,0.0263,7.42,0.9715480208396912,3,126
4500,text_12_L1,6,Ratschläge,6.46e-06,3.81,1.0029417276382446,10,127
4501,text_12_L1,6,bereitstellt,9.33e-07,2.97,4.305450439453125,12,128
4502,text_12_L1,6,und,0.0263,7.42,0.25488659739494324,3,129
4503,text_12_L1,6,Kooperationen,3.98e-06,3.6,4.760379791259766,13,130
4504,text_12_L1,6,aufbaut.,3.02e-06,3.48,3.7503409385681152,8,131
4505,text_12_L1,7,Die,0.0302,7.48,2.742405414581299,3,132
4506,text_12_L1,7,Organisation,6.03e-05,4.78,7.774937152862549,12,133
4507,text_12_L1,7,ist,0.012,7.08,3.595863103866577,3,134
4508,text_12_L1,7,der,0.0288,7.46,4.191606044769287,3,135
4509,text_12_L1,7,breiten,2.34e-05,4.37,0.011082286946475506,7,136
4510,text_12_L1,7,Öffentlichkeit,4.9e-05,4.69,0.0062970323488116264,14,137
4511,text_12_L1,7,am,0.00288,6.46,0.009672206826508045,2,138
4512,text_12_L1,7,besten,0.000234,5.37,8.814414978027344,6,139
4513,text_12_L1,7,"bekannt,",0.000182,5.26,3.855884552001953,8,140
4514,text_12_L1,7,weil,0.000891,5.95,5.146612644195557,4,141
4515,text_12_L1,7,sie,0.00661,6.82,0.9458602070808411,3,142
4516,text_12_L1,7,die,0.0302,7.48,1.264129638671875,3,143
4517,text_12_L1,7,"""Rote",4.47e-05,4.65,10.547542572021484,5,144
4518,text_12_L1,7,Liste,9.12e-05,4.96,1.5980476140975952,5,145
4519,text_12_L1,7,der,0.0288,7.46,1.6933677196502686,3,146
4520,text_12_L1,7,bedrohten,2.82e-06,3.45,0.5424641370773315,9,147
4521,text_12_L1,7,"Arten""",5.13e-05,4.71,1.5169172286987305,6,148
4522,text_12_L1,7,erstellt,3.24e-05,4.51,4.293615341186523,8,149
4523,text_12_L1,7,und,0.0263,7.42,1.330312728881836,3,150
4524,text_12_L1,7,"veröffentlicht,",8.32e-05,4.92,5.230730056762695,15,151
4525,text_12_L1,7,in,0.0174,7.24,1.6930575370788574,2,152
4526,text_12_L1,7,der,0.0288,7.46,0.17945517599582672,3,153
4527,text_12_L1,7,der,0.0288,7.46,4.498867988586426,3,154
4528,text_12_L1,7,Erhaltungszustand,4.57e-07,2.66,3.703690528869629,17,155
4529,text_12_L1,7,von,0.00977,6.99,0.5384805798530579,3,156
4530,text_12_L1,7,Arten,5.13e-05,4.71,0.003983539994806051,5,157
4531,text_12_L1,7,weltweit,6.03e-05,4.78,1.2138339281082153,8,158
4532,text_12_L1,7,bewertet,1.95e-05,4.29,0.3030833303928375,8,159
4533,text_12_L1,7,wird.,0.00316,6.5,0.15472309291362762,5,160
4534,text_12_L1,8,Heute,0.000759,5.88,6.210489749908447,5,161
4535,text_12_L1,8,beschäftigt,6.31e-05,4.8,8.02336311340332,11,162
4536,text_12_L1,8,die,0.0302,7.48,2.1062941551208496,3,163
4537,text_12_L1,8,Organisation,6.03e-05,4.78,7.562276840209961,12,164
4538,text_12_L1,8,rund,0.000186,5.27,2.2944834232330322,4,165
4539,text_12_L1,8,tausend,3.09e-05,4.49,7.5620269775390625,7,166
4540,text_12_L1,8,Vollzeitmitarbeiter,2.4e-08,1.38,8.060747146606445,19,167
4541,text_12_L1,8,in,0.0174,7.24,1.5314091444015503,2,168
4542,text_12_L1,8,über,0.00245,6.39,2.284599781036377,4,169
4543,text_12_L1,8,fünfzig,5.01e-06,3.7,2.891007900238037,7,170
4544,text_12_L1,8,Ländern.,8.13e-05,4.91,0.275492399930954,8,171
4545,text_12_L1,1,Die,0.0302,7.48,2.742405414581299,3,1
4546,text_12_L1,1,Internationale,5.13e-05,4.71,7.769895553588867,14,2
4547,text_12_L1,1,Union,6.76e-05,4.83,5.870944023132324,5,3
4548,text_12_L1,1,für,0.00759,6.88,0.7193201184272766,3,4
4549,text_12_L1,1,Naturschutz,8.32e-06,3.92,6.650824069976807,11,5
4550,text_12_L1,1,ist,0.012,7.08,4.5677080154418945,3,6
4551,text_12_L1,1,eine,0.00631,6.8,1.0104844570159912,4,7
4552,text_12_L1,1,internationale,5.13e-05,4.71,1.359755039215088,14,8
4553,text_12_L1,1,"Organisation,",6.03e-05,4.78,2.7247674465179443,13,9
4554,text_12_L1,1,die,0.0302,7.48,0.6928809285163879,3,10
4555,text_12_L1,1,auf,0.00776,6.89,0.20684398710727692,3,11
4556,text_12_L1,1,dem,0.00575,6.76,3.964062213897705,3,12
4557,text_12_L1,1,Gebiet,6.61e-05,4.82,2.3968355655670166,6,13
4558,text_12_L1,1,des,0.0055,6.74,0.836720883846283,3,14
4559,text_12_L1,1,Naturschutzes,5.89e-07,2.77,0.26682248711586,13,15
4560,text_12_L1,1,und,0.0263,7.42,0.2546268403530121,3,16
4561,text_12_L1,1,der,0.0288,7.46,0.11588720977306366,3,17
4562,text_12_L1,1,nachhaltigen,4.17e-06,3.62,1.6864614486694336,12,18
4563,text_12_L1,1,Nutzung,3.89e-05,4.59,0.11559004336595535,7,19
4564,text_12_L1,1,natürlicher,5.37e-06,3.73,4.2199197196168825e-05,11,20
4565,text_12_L1,1,Ressourcen,1.74e-05,4.24,9.405170567333698e-05,10,21
4566,text_12_L1,1,tätig,3.89e-05,4.59,0.00016091958968900144,5,22
4567,text_12_L1,1,ist.,0.012,7.08,0.011467848904430866,4,23
4568,text_12_L1,2,Sie,0.00661,6.82,4.456000804901123,3,24
4569,text_12_L1,2,ist,0.012,7.08,4.178248405456543,3,25
4570,text_12_L1,2,an,0.0049,6.69,6.401703834533691,2,26
4571,text_12_L1,2,der,0.0288,7.46,1.7146625518798828,3,27
4572,text_12_L1,2,Datenerfassung,5.62e-07,2.75,14.309815406799316,14,28
4573,text_12_L1,2,und,0.0263,7.42,0.00019905969384126365,3,29
4574,text_12_L1,2,"-analyse,",4.07e-05,4.61,6.2918291091918945,9,30
4575,text_12_L1,2,"Forschung,",5.01e-05,4.7,9.603569030761719,10,31
4576,text_12_L1,2,"Feldprojekten,",0.0,0.0,18.056289672851562,14,32
4577,text_12_L1,2,Einflussnahme,3.24e-06,3.51,12.01301097869873,13,33
4578,text_12_L1,2,und,0.0263,7.42,0.8777397871017456,3,34
4579,text_12_L1,2,Wissensvermittlung,5.75e-07,2.76,6.695507526397705,18,35
4580,text_12_L1,2,beteiligt.,4.07e-05,4.61,0.9577491283416748,10,36
4581,text_12_L1,3,Ihre,0.00115,6.06,6.683041095733643,4,37
4582,text_12_L1,3,Mission,3.63e-05,4.56,6.980625152587891,7,38
4583,text_12_L1,3,ist,0.012,7.08,1.160845398902893,3,39
4584,text_12_L1,3,"es,",0.00871,6.94,0.8089162111282349,3,40
4585,text_12_L1,3,"""Gesellschaften",1.26e-05,4.1,17.51462745666504,15,41
4586,text_12_L1,3,weltweit,6.03e-05,4.78,6.749889373779297,8,42
4587,text_12_L1,3,zu,0.0102,7.01,5.953448295593262,2,43
4588,text_12_L1,3,ermutigen,2.14e-06,3.33,4.811290264129639,9,44
4589,text_12_L1,3,und,0.0263,7.42,5.897434234619141,3,45
4590,text_12_L1,3,dabei,0.000631,5.8,1.1869062185287476,5,46
4591,text_12_L1,3,zu,0.0102,7.01,3.917118549346924,2,47
4592,text_12_L1,3,"unterstützen,",5.75e-05,4.76,1.1569401025772095,13,48
4593,text_12_L1,3,die,0.0302,7.48,4.2361345291137695,3,49
4594,text_12_L1,3,Natur,8.71e-05,4.94,0.3795558214187622,5,50
4595,text_12_L1,3,zu,0.0102,7.01,1.1067354679107666,2,51
4596,text_12_L1,3,"erhalten,",0.000204,5.31,4.112993240356445,9,52
4597,text_12_L1,3,und,0.0263,7.42,2.227177381515503,3,53
4598,text_12_L1,3,"sicherzustellen,",5.5e-06,3.74,5.6738362312316895,16,54
4599,text_12_L1,3,dass,0.0049,6.69,1.2772189378738403,4,55
4600,text_12_L1,3,die,0.0302,7.48,2.5371313095092773,3,56
4601,text_12_L1,3,Nutzung,3.89e-05,4.59,1.575861930847168,7,57
4602,text_12_L1,3,natürlicher,5.37e-06,3.73,3.3940513134002686,11,58
4603,text_12_L1,3,Ressourcen,1.74e-05,4.24,5.667352676391602,10,59
4604,text_12_L1,3,gerecht,2.34e-05,4.37,0.006483472418040037,7,60
4605,text_12_L1,3,und,0.0263,7.42,0.016234932467341423,3,61
4606,text_12_L1,3,ökologisch,4.17e-06,3.62,1.5886354446411133,10,62
4607,text_12_L1,3,nachhaltig,1.29e-05,4.11,5.440205097198486,10,63
4608,text_12_L1,3,"ist"".",0.012,7.08,1.784332513809204,5,64
4609,text_12_L1,4,In,0.0174,7.24,3.8858695030212402,2,65
4610,text_12_L1,4,den,0.01,7.0,2.4212632179260254,3,66
4611,text_12_L1,4,letzten,0.000331,5.52,1.5504270792007446,7,67
4612,text_12_L1,4,Jahrzehnten,2.75e-05,4.44,3.616687059402466,11,68
4613,text_12_L1,4,hat,0.00398,6.6,1.2307085990905762,3,69
4614,text_12_L1,4,die,0.0302,7.48,1.9187896251678467,3,70
4615,text_12_L1,4,Organisation,6.03e-05,4.78,7.405479431152344,12,71
4616,text_12_L1,4,ihren,0.00055,5.74,6.777742862701416,5,72
4617,text_12_L1,4,Fokus,2.29e-05,4.36,2.711369514465332,5,73
4618,text_12_L1,4,über,0.00245,6.39,6.380093097686768,4,74
4619,text_12_L1,4,die,0.0302,7.48,0.7309685945510864,3,75
4620,text_12_L1,4,Umweltschutzökologie,0.0,0.0,21.591564178466797,20,76
4621,text_12_L1,4,hinaus,0.000115,5.06,10.879711151123047,6,77
4622,text_12_L1,4,erweitert,2.51e-05,4.4,0.148176908493042,9,78
4623,text_12_L1,4,und,0.0263,7.42,0.6224179863929749,3,79
4624,text_12_L1,4,bezieht,2.88e-05,4.46,2.180624008178711,7,80
4625,text_12_L1,4,nun,0.000759,5.88,1.207463026046753,3,81
4626,text_12_L1,4,Fragen,0.000295,5.47,5.292261123657227,6,82
4627,text_12_L1,4,der,0.0288,7.46,0.7103155851364136,3,83
4628,text_12_L1,4,nachhaltigen,4.17e-06,3.62,6.727634906768799,12,84
4629,text_12_L1,4,Entwicklung,0.000151,5.18,0.7100136280059814,11,85
4630,text_12_L1,4,in,0.0174,7.24,8.761498611420393e-05,2,86
4631,text_12_L1,4,ihre,0.00115,6.06,0.00010179955279454589,4,87
4632,text_12_L1,4,Projekte,3.72e-05,4.57,0.00011252723925281316,8,88
4633,text_12_L1,4,ein.,0.00813,6.91,0.6337471604347229,4,89
4634,text_12_L1,5,Im,0.00724,6.86,4.428861141204834,2,90
4635,text_12_L1,5,Gegensatz,5.89e-05,4.77,4.2525177001953125,9,91
4636,text_12_L1,5,zu,0.0102,7.01,0.6266803741455078,2,92
4637,text_12_L1,5,vielen,0.000331,5.52,2.465806722640991,6,93
4638,text_12_L1,5,anderen,0.000692,5.84,0.3537992835044861,7,94
4639,text_12_L1,5,internationalen,6.92e-05,4.84,6.726283550262451,15,95
4640,text_12_L1,5,Umweltorganisationen,2.45e-07,2.39,8.961677551269531,20,96
4641,text_12_L1,5,ist,0.012,7.08,1.204190969467163,3,97
4642,text_12_L1,5,es,0.00871,6.94,2.286437749862671,2,98
4643,text_12_L1,5,nicht,0.0102,7.01,3.1834840774536133,5,99
4644,text_12_L1,5,das,0.0145,7.16,3.6173653602600098,3,100
4645,text_12_L1,5,"Ziel,",0.000151,5.18,2.3628454208374023,5,101
4646,text_12_L1,5,die,0.0302,7.48,0.39828965067863464,3,102
4647,text_12_L1,5,Öffentlichkeit,4.9e-05,4.69,1.9645557403564453,14,103
4648,text_12_L1,5,für,0.00759,6.88,1.4554308652877808,3,104
4649,text_12_L1,5,den,0.01,7.0,4.076940059661865,3,105
4650,text_12_L1,5,Naturschutz,8.32e-06,3.92,2.2885284423828125,11,106
4651,text_12_L1,5,zu,0.0102,7.01,2.1397783756256104,2,107
4652,text_12_L1,5,mobilisieren.,2.95e-06,3.47,2.9349656105041504,13,108
4653,text_12_L1,6,Stattdessen,3.98e-05,4.6,12.296600341796875,11,109
4654,text_12_L1,6,versucht,0.000126,5.1,2.205972671508789,8,110
4655,text_12_L1,6,die,0.0302,7.48,6.247759819030762,3,111
4656,text_12_L1,6,"Organisation,",6.03e-05,4.78,7.0510101318359375,13,112
4657,text_12_L1,6,das,0.0145,7.16,5.941953659057617,3,113
4658,text_12_L1,6,Verhalten,7.94e-05,4.9,1.1090562343597412,9,114
4659,text_12_L1,6,von,0.00977,6.99,3.1384549140930176,3,115
4660,text_12_L1,6,"Regierungen,",1.38e-05,4.14,8.374509811401367,12,116
4661,text_12_L1,6,Unternehmen,0.00024,5.38,2.0057740211486816,11,117
4662,text_12_L1,6,und,0.0263,7.42,6.43314266204834,3,118
4663,text_12_L1,6,anderen,0.000692,5.84,1.9413666725158691,7,119
4664,text_12_L1,6,Interessengruppen,1.15e-06,3.06,3.5579071044921875,17,120
4665,text_12_L1,6,zu,0.0102,7.01,0.34199920296669006,2,121
4666,text_12_L1,6,"beeinflussen,",1.78e-05,4.25,1.974489688873291,13,122
4667,text_12_L1,6,indem,9.33e-05,4.97,3.279118061065674,5,123
4668,text_12_L1,6,sie,0.00661,6.82,0.2787889838218689,3,124
4669,text_12_L1,6,Informationen,0.000102,5.01,0.7515210509300232,13,125
